faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.0,10.0,104,0.30764,3670.6,4505.4,9.1964,27.115,42.386,2691.7,75.81,120.36,0.33961,80.374,49.706,2619.5,25.446,51.231,3090.5,23.101,66.245,240.43,338.92,94.552,77.096,32.325,9.0962,26.335,6.9392,18.959,1.6777,32.917,14.021,23.134,1.2649,19.001,2.2913,4.8461,2.3,0.01741,0.89969,0.088758,53.075,44.09,62.833,53.115,30.266,60.379,21.595,40.663,37.233,49.384,51.118,40.476,17.914
0.0,10.0,105,0.27972,3673.2,4509.1,9.1553,26.921,42.193,2688.7,74.759,120.4,0.35402,80.28,50.614,2616.5,26.49,48.449,3087.5,22.562,66.302,244.18,339.76,94.751,77.002,32.074,9.0716,26.019,6.9687,18.696,1.6785,32.97,13.774,23.365,1.4724,18.657,2.2711,4.9102,2.3032,0.01741,0.89969,0.088758,53.075,44.09,62.546,53.722,27.542,61.024,21.529,42.169,39.907,42.944,51.324,40.778,19.203
0.0,10.0,106,0.27999,3669.7,4495.6,9.278,27.196,42.364,2685.9,75.069,120.36,0.35061,80.077,50.531,2613.1,25.307,50.206,3085.3,21.963,66.314,246.97,339.26,94.803,76.849,32.074,9.0716,26.019,6.9687,18.696,1.6785,32.97,13.774,23.365,1.4724,18.657,2.2711,4.9102,2.3032,0.0091769,0.85964,0.095924,54.162,44.299,62.606,53.884,27.516,63.087,21.506,42.585,39.661,47.011,52.165,40.218,20.656
0.0,10.0,107,0.30458,3632.6,4504.3,9.2027,26.847,42.132,2686.5,74.721,120.4,0.32737,80.016,51.623,2614.3,25.28,51.266,3083.9,22.614,66.33,250.28,339.59,94.76,76.945,32.303,8.9947,25.677,6.7892,19.386,1.6579,32.792,13.845,22.947,1.3716,18.751,2.2754,4.8421,2.3241,0.0091769,0.85964,0.095924,54.162,44.299,62.919,54.415,29.839,60.367,21.509,38.927,42.876,49.465,52.649,40.769,19.129
0.0,10.0,108,0.30638,3650.4,4528.1,9.4185,26.839,42.338,2687.8,74.935,120.4,0.32386,80.163,49.095,2615.6,26.646,49.182,3087.5,23.554,66.384,251.67,339.15,94.79,77.4,32.303,8.9947,25.677,6.7892,19.386,1.6579,32.792,13.845,22.947,1.3716,18.751,2.2754,4.8421,2.3241,0.0091769,0.85964,0.095924,54.162,44.299,62.611,54.13,29.662,59.421,21.237,39.356,35.437,44.64,53.303,40.47,16.862
0.0,10.0,109,0.28122,3671.8,4491.6,9.3093,26.67,42.097,2692.3,75.504,120.42,0.33106,80.65,50.672,2619.7,24.524,50.837,3090.2,22.723,66.556,253.31,339.32,94.591,77.747,32.226,9.1298,26.182,6.9948,19.06,1.6716,33.463,14.062,23.517,1.1409,19.01,2.3037,4.8637,2.3285,0.0091769,0.85964,0.095924,54.162,44.299,63.819,52.829,27.787,61.923,21.425,40.361,40.079,48.471,53.924,41.674,18.772
0.0,10.0,110,0.28109,3719.1,4450.9,9.3119,27.003,42.278,2691.0,74.848,120.42,0.33541,80.775,50.992,2619.5,25.546,51.19,3091.0,23.43,66.755,254.65,339.14,94.441,77.498,32.226,9.1298,26.182,6.9948,19.06,1.6716,33.463,14.062,23.517,1.1409,19.01,2.3037,4.8637,2.3285,0.0091769,0.85964,0.095924,54.162,44.299,63.007,53.316,27.8,61.113,21.414,39.83,41.019,49.289,54.561,41.282,17.075
0.0,10.0,111,0.28853,3634.4,4476.8,9.2784,26.846,41.87,2688.4,75.68,120.41,0.35802,80.689,49.852,2617.3,25.525,52.802,3088.1,22.174,66.881,255.17,339.35,94.615,77.334,32.541,8.923,25.583,6.8388,19.307,1.6472,33.266,13.977,22.911,1.2666,18.841,2.3052,4.8981,2.3859,0.027874,0.85478,0.10246,53.142,44.088,62.651,53.732,28.373,60.646,21.477,43.063,37.664,53.02,54.32,41.517,20.054
0.0,10.0,112,0.28712,3621.6,4461.1,9.1325,27.089,42.324,2685.2,75.094,120.38,0.35829,80.407,50.621,2612.8,24.898,50.886,3085.3,23.255,66.931,255.61,339.25,94.771,77.227,32.541,8.923,25.583,6.8388,19.307,1.6472,33.266,13.977,22.911,1.2666,18.841,2.3052,4.8981,2.3859,0.027874,0.85478,0.10246,53.142,44.088,62.871,53.92,28.511,63.219,21.12,43.03,39.927,48.584,54.623,40.128,17.499
0.0,10.0,113,0.25557,3679.3,4458.3,9.3174,27.027,42.029,2684.0,75.006,120.43,0.355,80.442,49.23,2612.9,23.753,48.849,3082.7,22.862,66.939,257.3,339.47,94.708,77.287,32.352,8.9043,25.752,6.9823,19.019,1.6867,32.869,14.131,23.078,1.1411,19.003,2.2463,5.0139,2.4218,0.027874,0.85478,0.10246,53.142,44.088,63.214,53.278,25.223,59.79,21.515,41.459,35.833,43.869,54.815,41.829,18.421
0.0,10.0,114,0.25458,3683.7,4461.9,9.4454,26.691,42.625,2681.4,73.125,120.41,0.34974,80.331,53.244,2609.8,22.292,50.402,3081.1,22.004,66.943,256.38,339.02,94.7,76.982,32.352,8.9043,25.752,6.9823,19.019,1.6867,32.869,14.131,23.078,1.1411,19.003,2.2463,5.0139,2.4218,0.027874,0.85478,0.10246,53.142,44.088,63.138,53.235,25.32,59.065,21.207,42.101,47.647,47.465,55.239,40.49,20.485
0.0,10.0,115,0.27326,3636.2,4485.3,9.4075,26.813,42.296,2680.4,73.652,120.39,0.37093,80.21,49.32,2608.0,25.894,48.96,3080.7,23.221,66.905,258.83,339.08,94.834,77.349,32.153,8.9468,25.723,6.7788,19.042,1.7029,32.992,13.976,23.054,1.4302,19.373,2.2733,4.859,2.3154,0.027874,0.85478,0.10246,53.142,44.088,62.669,53.597,26.547,60.665,21.029,43.963,36.099,44.127,55.366,41.294,17.584
0.0,10.0,116,0.2718,3642.0,4466.0,9.4202,27.106,42.084,2682.8,74.593,120.36,0.36952,80.352,48.249,2610.3,27.305,49.862,3081.5,23.512,66.897,260.04,339.34,94.734,77.082,32.153,8.9468,25.723,6.7788,19.042,1.7029,32.992,13.976,23.054,1.4302,19.373,2.2733,4.859,2.3154,0.013664,0.85968,0.1072,54.185,44.053,62.569,53.829,26.691,61.334,21.493,44.135,32.948,46.216,55.517,40.617,16.914
0.0,10.0,117,0.29178,3676.7,4488.4,9.4242,26.957,42.512,2685.2,75.126,120.42,0.35102,80.517,50.458,2614.0,26.318,50.485,3085.2,23.188,66.96,261.93,339.53,94.603,77.513,32.185,8.9876,25.622,6.8813,19.297,1.6733,32.966,13.883,23.054,1.3263,19.019,2.2775,4.914,2.3481,0.013664,0.85968,0.1072,54.185,44.053,63.76,53.461,28.373,60.259,21.427,42.6,39.449,47.656,55.65,41.225,17.646
0.0,10.0,118,0.28869,3663.7,4529.6,9.3606,26.317,42.283,2686.2,74.266,120.42,0.35361,80.644,51.282,2614.6,25.782,50.448,3085.4,24.325,67.04,261.56,339.44,94.519,77.872,32.185,8.9876,25.622,6.8813,19.297,1.6733,32.966,13.883,23.054,1.3263,19.019,2.2775,4.914,2.3481,0.013664,0.85968,0.1072,54.185,44.053,63.983,52.968,28.677,60.386,20.898,42.284,41.874,47.571,55.983,40.919,14.898
0.0,10.0,119,0.28607,3654.2,4441.2,9.2755,26.995,42.505,2689.7,74.112,120.45,0.3425,80.992,49.895,2618.1,25.544,50.463,3088.8,23.632,67.172,259.7,340.23,94.482,77.602,32.115,9.1714,25.692,6.9751,19.451,1.6773,32.831,13.998,22.752,1.4292,19.348,2.2868,4.9067,2.3479,0.013664,0.85968,0.1072,54.185,44.053,63.297,53.334,28.363,60.62,21.416,41.289,37.792,47.605,56.44,41.973,16.518
0.0,10.0,120,0.28632,3715.2,4489.6,9.5522,26.821,42.469,2689.2,74.462,120.39,0.34777,80.971,49.608,2617.6,23.956,49.286,3089.7,23.008,67.293,260.18,339.79,94.549,77.881,32.115,9.1714,25.692,6.9751,19.451,1.6773,32.831,13.998,22.752,1.4292,19.348,2.2868,4.9067,2.3479,0.013664,0.85968,0.1072,54.185,44.053,62.246,52.755,28.339,59.27,21.231,40.647,36.946,44.881,56.683,41.188,17.949
0.0,10.0,121,0.29456,3643.8,4442.7,9.2108,26.903,42.306,2686.5,74.685,120.4,0.36027,80.693,48.927,2615.3,24.34,50.649,3086.4,21.896,67.356,260.69,340.22,94.553,77.12,32.542,8.8758,25.464,7.0367,18.993,1.6736,33.195,13.94,23.373,1.3137,19.254,2.2726,4.9296,2.4961,0.012651,0.84711,0.11096,53.64,44.378,62.609,52.837,28.945,60.681,21.43,42.371,34.943,48.035,57.089,41.409,20.638
0.0,10.0,122,0.29239,3643.7,4385.0,9.3467,27.053,42.108,2684.7,74.639,120.35,0.35639,80.276,50.226,2612.1,24.182,50.387,3083.5,22.611,67.291,263.15,340.73,94.765,77.169,32.542,8.8758,25.464,7.0367,18.993,1.6736,33.195,13.94,23.373,1.3137,19.254,2.2726,4.9296,2.4961,0.012651,0.84711,0.11096,53.64,44.378,62.611,53.528,29.158,62.008,21.332,42.844,38.765,47.43,57.234,40.532,18.957
0.0,10.0,123,0.25185,3574.2,4486.1,9.3069,26.454,42.542,2685.0,74.462,120.38,0.35444,80.216,49.248,2613.4,24.514,51.165,3082.7,23.543,67.207,265.87,341.19,94.714,77.347,32.02,9.106,25.938,6.9714,19.384,1.6901,32.752,13.958,22.753,1.2627,19.032,2.3083,5.0156,2.3536,0.012651,0.84711,0.11096,53.64,44.378,63.15,53.367,24.728,62.686,21.533,41.754,35.886,49.231,57.36,40.766,16.745
0.0,10.0,124,0.24994,3649.9,4475.5,9.4214,26.974,42.76,2688.3,75.036,120.4,0.3499,80.455,51.553,2617.4,26.406,49.398,3086.3,23.115,67.217,267.55,341.48,94.803,77.914,32.02,9.106,25.938,6.9714,19.384,1.6901,32.752,13.958,22.753,1.2627,19.032,2.3083,5.0156,2.3536,0.012651,0.84711,0.11096,53.64,44.378,61.847,53.494,24.916,62.48,21.711,42.308,42.671,45.142,57.577,41.276,17.709
0.0,10.0,125,0.30045,3621.8,4470.6,9.4301,26.824,42.215,2692.4,74.981,120.41,0.35473,80.638,50.005,2621.0,25.313,49.534,3089.7,24.335,67.287,268.79,341.73,94.64,77.643,32.694,8.9739,25.648,6.7903,18.645,1.6727,33.642,13.966,23.209,1.2416,18.845,2.2376,4.9508,2.3617,0.012651,0.84711,0.11096,53.64,44.378,62.787,52.522,29.691,62.243,22.076,42.378,38.114,45.456,57.826,41.374,14.809
0.0,10.0,126,0.30107,3643.9,4425.0,9.3999,26.81,42.529,2695.3,73.226,120.4,0.35224,80.597,49.621,2624.6,24.614,48.936,3092.4,23.217,67.324,266.25,342.01,94.605,77.602,32.694,8.9739,25.648,6.7903,18.645,1.6727,33.642,13.966,23.209,1.2416,18.845,2.2376,4.9508,2.3617,0.017049,0.8097,0.10599,53.683,43.8,62.407,53.069,29.629,60.723,22.156,42.681,36.983,44.073,58.122,40.7,17.451
0.0,10.0,127,0.23467,3652.8,4519.2,9.4118,26.652,42.382,2695.8,73.823,120.42,0.35852,80.483,51.575,2624.1,24.293,49.123,3093.5,21.352,67.362,267.74,342.43,94.487,77.572,32.606,8.8919,26.015,6.7912,18.916,1.6435,33.358,13.873,22.876,1.2164,19.014,2.2648,4.9091,2.3203,0.017049,0.8097,0.10599,53.683,43.8,63.844,53.715,22.988,62.659,21.752,42.345,42.735,44.504,58.222,41.315,21.871
0.0,10.0,128,0.23332,3697.4,4496.2,9.5119,26.858,42.442,2695.7,75.136,120.4,0.35579,80.369,50.21,2624.7,25.678,50.862,3093.2,22.657,67.341,268.01,342.82,94.573,77.553,32.606,8.8919,26.015,6.7912,18.916,1.6435,33.358,13.873,22.876,1.2164,19.014,2.2648,4.9091,2.3203,0.017049,0.8097,0.10599,53.683,43.8,63.076,53.99,23.12,58.224,21.962,42.677,38.719,48.528,58.433,41.167,18.774
0.0,10.0,129,0.23734,3690.3,4497.0,9.4532,27.166,42.558,2697.0,74.717,120.41,0.34874,80.465,49.814,2626.6,27.009,49.075,3094.3,24.563,67.377,268.86,343.05,94.29,77.451,32.865,8.8942,25.926,6.6447,19.044,1.6437,33.26,13.99,22.92,1.2514,19.039,2.2725,4.9681,2.3502,0.017049,0.8097,0.10599,53.683,43.8,63.277,53.315,23.467,61.16,22.306,41.19,37.553,44.393,58.59,41.789,14.236
0.0,10.0,130,0.24014,3653.0,4504.2,9.3745,26.757,42.633,2698.6,73.401,120.4,0.34936,80.564,49.928,2628.1,24.38,49.674,3094.6,23.276,67.401,268.59,343.53,94.446,78.113,32.865,8.8942,25.926,6.6447,19.044,1.6437,33.26,13.99,22.92,1.2514,19.039,2.2725,4.9681,2.3502,0.017049,0.8097,0.10599,53.683,43.8,63.919,53.229,23.191,63.486,22.411,41.115,37.888,45.779,58.843,41.41,17.225
0.0,10.0,131,0.20894,3714.2,4436.1,9.4102,26.629,42.674,2697.6,74.276,120.41,0.36413,80.544,51.587,2627.5,25.535,49.984,3093.4,22.683,67.438,268.67,343.12,94.271,77.276,32.63,8.7791,25.855,6.8822,18.765,1.6939,33.537,13.973,22.857,1.2632,18.497,2.2724,4.9961,2.1897,0.011529,0.79423,0.095494,53.251,45.184,64.306,53.695,20.211,62.764,22.282,42.596,42.77,46.498,58.093,41.618,18.672
0.0,10.0,132,0.20853,3721.6,4445.7,9.3449,26.853,42.118,2694.3,74.388,120.4,0.36234,80.252,50.767,2623.5,25.514,49.286,3091.0,22.839,67.383,266.26,342.73,94.347,77.064,32.63,8.7791,25.855,6.8822,18.765,1.6939,33.537,13.973,22.857,1.2632,18.497,2.2724,4.9961,2.1897,0.011529,0.79423,0.095494,53.251,45.184,64.177,53.581,20.252,64.803,22.125,42.815,40.357,44.881,58.117,41.007,18.326
0.0,10.0,133,0.22387,3700.3,4491.9,9.3572,26.733,42.344,2694.8,74.392,120.4,0.35825,80.248,51.384,2623.4,26.457,50.683,3090.9,22.978,67.314,267.32,343.26,94.431,77.43,32.447,8.9883,26.2,7.0042,18.809,1.6422,33.316,13.971,23.244,1.3594,18.524,2.261,5.0297,2.3873,0.011529,0.79423,0.095494,53.251,45.184,62.574,53.691,22.063,61.583,22.22,43.107,42.172,48.116,57.839,40.746,17.976
0.0,10.0,134,0.2256,3682.3,4526.1,9.3688,26.622,42.624,2695.6,75.193,120.39,0.35736,80.304,50.032,2625.2,23.19,49.601,3090.4,22.248,67.284,267.55,343.38,94.471,77.622,32.447,8.9883,26.2,7.0042,18.809,1.6422,33.316,13.971,23.244,1.3594,18.524,2.261,5.0297,2.3873,0.011529,0.79423,0.095494,53.251,45.184,62.883,53.281,21.893,59.477,22.371,43.215,38.194,45.611,57.632,41.316,19.693
0.0,10.0,135,0.23832,3602.5,4515.0,9.4439,26.899,42.249,2696.3,74.183,120.38,0.35999,80.215,51.188,2624.9,24.904,49.957,3091.3,22.798,67.249,267.1,343.55,94.619,77.35,32.235,8.9033,25.959,6.9746,18.75,1.6289,33.875,13.832,23.015,1.3568,18.524,2.2754,4.8787,2.3016,0.011529,0.79423,0.095494,53.251,45.184,63.129,53.303,23.406,62.23,22.223,43.072,41.595,46.434,57.486,41.098,18.404
0.0,10.0,136,0.23752,3666.9,4487.4,9.5138,26.965,42.371,2697.3,74.289,120.37,0.36424,80.119,49.404,2626.4,25.752,48.266,3092.7,22.97,67.201,265.72,344.08,94.596,77.59,32.235,8.9033,25.959,6.9746,18.75,1.6289,33.875,13.832,23.015,1.3568,18.524,2.2754,4.8787,2.3016,0.012042,0.78592,0.079725,53.826,43.624,62.02,53.633,23.485,62.502,22.42,42.553,36.346,42.521,56.974,41.126,17.996
0.0,10.0,137,0.25918,3620.6,4482.4,9.4727,26.828,42.397,2703.2,74.087,120.42,0.34979,80.395,51.295,2633.2,25.275,49.486,3096.7,23.06,67.15,265.29,344.09,94.575,77.942,32.694,8.8002,25.846,6.8631,18.291,1.6675,33.912,13.842,23.429,1.2278,18.597,2.2706,4.8403,2.3831,0.012042,0.78592,0.079725,53.826,43.624,62.976,53.837,25.08,62.182,22.85,40.689,41.912,45.345,56.633,41.552,17.738
0.0,10.0,138,0.25612,3599.2,4488.1,9.4454,26.599,42.408,2705.4,74.207,120.36,0.34413,80.452,48.998,2634.3,27.121,49.163,3101.5,22.96,67.195,262.09,344.09,94.483,77.986,32.694,8.8002,25.846,6.8631,18.291,1.6675,33.912,13.842,23.429,1.2278,18.597,2.2706,4.8403,2.3831,0.012042,0.78592,0.079725,53.826,43.624,63.344,53.77,25.381,61.443,22.425,41.379,35.151,44.596,56.536,40.784,17.948
0.0,10.0,139,0.21065,3672.0,4497.6,9.3899,26.882,42.138,2708.8,74.441,120.42,0.349,80.461,48.483,2637.6,25.02,50.899,3103.7,22.046,67.155,263.27,344.82,94.534,77.675,32.593,8.9636,25.893,6.7183,18.842,1.6928,33.264,13.996,23.94,1.4195,18.491,2.265,4.8808,2.3216,0.012042,0.78592,0.079725,53.826,43.624,63.034,54.826,20.545,64.615,22.803,41.089,33.637,48.613,56.05,41.941,20.117
0.0,10.0,140,0.21069,3673.1,4523.4,9.4772,26.866,42.408,2708.0,73.323,120.4,0.3492,80.303,49.399,2637.3,25.302,50.901,3103.9,22.808,67.14,261.32,344.7,94.39,77.325,32.593,8.9636,25.893,6.7183,18.842,1.6928,33.264,13.996,23.94,1.4195,18.491,2.265,4.8808,2.3216,0.012042,0.78592,0.079725,53.826,43.624,63.016,54.516,20.541,63.942,22.765,41.064,36.333,48.618,55.845,41.397,18.325
0.0,10.0,141,0.2147,3697.4,4450.1,9.3801,27.081,42.379,2708.8,73.612,120.41,0.36614,80.17,50.347,2637.8,23.918,50.463,3103.0,22.135,67.028,259.91,344.84,94.443,77.232,32.602,8.9578,25.902,6.9641,18.549,1.7007,34.161,13.853,24.019,1.1556,18.226,2.2462,4.9448,2.2616,0.018427,0.78319,0.092467,53.901,43.734,63.954,54.078,21.149,61.958,22.989,43.253,39.122,47.606,55.304,41.821,19.932
0.0,10.0,142,0.21538,3722.1,4522.9,9.3796,26.751,42.502,2705.4,73.698,120.39,0.36837,79.918,50.6,2635.3,26.224,50.539,3100.7,23.212,66.928,259.58,344.85,94.399,77.171,32.602,8.9578,25.902,6.9641,18.549,1.7007,34.161,13.853,24.019,1.1556,18.226,2.2462,4.9448,2.2616,0.018427,0.78319,0.092467,53.901,43.734,63.529,53.206,21.082,61.613,22.58,42.981,39.867,47.782,54.838,41.484,17.4
0.0,10.0,143,0.20916,3666.3,4462.5,9.4083,26.936,42.275,2706.0,74.094,120.4,0.35136,79.883,50.323,2635.1,24.412,48.316,3100.5,22.969,66.791,257.25,344.85,94.525,77.508,32.215,8.9068,25.974,6.8543,18.873,1.649,33.464,13.783,23.708,1.3689,17.606,2.2428,4.9282,2.3608,0.018427,0.78319,0.092467,53.901,43.734,62.371,54.663,20.683,62.244,22.888,41.386,39.051,42.638,54.556,41.647,17.965
0.0,10.0,144,0.20819,3639.0,4537.6,9.618,26.757,42.464,2707.7,75.308,120.39,0.35736,79.945,50.476,2637.1,26.329,52.399,3102.0,22.063,66.712,257.04,345.16,94.568,77.582,32.215,8.9068,25.974,6.8543,18.873,1.649,33.464,13.783,23.708,1.3689,17.606,2.2428,4.9282,2.3608,0.018427,0.78319,0.092467,53.901,43.734,62.84,53.764,20.778,61.483,22.942,40.655,39.502,52.086,54.087,41.153,20.113
0.0,10.0,145,0.24505,3660.7,4445.2,9.4236,27.067,42.661,2711.3,74.255,120.43,0.34643,80.14,48.964,2641.6,26.518,50.847,3104.5,22.786,66.672,254.86,345.52,94.392,78.034,33.011,8.7207,25.921,6.8126,18.643,1.6665,33.557,13.775,23.356,1.1079,18.227,2.2467,4.8783,2.3041,0.018427,0.78319,0.092467,53.901,43.734,63.405,54.086,24.07,63.499,23.485,40.11,35.051,48.493,53.792,41.047,18.355
0.0,10.0,146,0.24447,3665.8,4487.0,9.3938,26.968,42.581,2713.7,74.31,120.39,0.34564,80.191,49.058,2643.3,23.997,50.911,3107.1,22.615,66.696,255.06,345.23,94.458,77.41,33.011,8.7207,25.921,6.8126,18.643,1.6665,33.557,13.775,23.356,1.1079,18.227,2.2467,4.8783,2.3041,0.014339,0.79295,0.089437,54.034,43.094,63.317,53.585,24.127,63.958,23.19,40.205,35.328,48.643,53.125,41.308,18.786
0.0,10.0,147,0.16472,3681.6,4542.3,9.4774,26.543,42.255,2713.8,74.113,120.41,0.34136,80.174,49.573,2643.2,25.669,48.926,3106.5,23.595,66.631,251.96,345.53,94.345,77.684,33.254,8.8807,26.516,6.7867,18.616,1.6146,33.795,13.752,23.886,1.3262,18.578,2.2426,4.835,2.1791,0.014339,0.79295,0.089437,54.034,43.094,63.457,53.49,15.949,60.346,23.098,40.443,36.844,44.047,52.843,41.841,16.436
0.0,10.0,148,0.16194,3685.3,4451.5,9.5215,26.978,42.305,2713.0,74.863,120.41,0.3422,80.13,49.919,2643.6,24.082,49.079,3106.4,22.819,66.6,250.2,345.05,94.482,77.409,33.254,8.8807,26.516,6.7867,18.616,1.6146,33.795,13.752,23.886,1.3262,18.578,2.2426,4.835,2.1791,0.014339,0.79295,0.089437,54.034,43.094,63.392,54.577,16.222,62.169,23.492,40.341,37.861,44.401,52.444,41.127,18.284
0.0,10.0,149,0.13207,3687.4,4520.7,9.4615,26.444,42.346,2710.4,74.479,120.4,0.34028,79.856,49.988,2639.6,25.894,49.931,3103.9,23.359,66.502,248.51,345.38,94.505,77.026,32.882,9.029,26.43,6.9135,18.279,1.6423,33.594,13.833,24.35,1.2903,18.189,2.2117,4.8409,2.2675,0.014339,0.79295,0.089437,54.034,43.094,63.661,53.84,12.61,64.147,22.841,39.879,38.066,46.374,52.045,41.758,17.044
0.0,10.0,150,0.1313,3721.3,4526.4,9.4501,26.77,42.17,2709.0,75.069,120.4,0.34378,79.861,50.136,2638.5,24.621,51.011,3102.4,22.775,66.401,247.13,344.7,94.533,77.248,32.882,9.029,26.43,6.9135,18.279,1.6423,33.594,13.833,24.35,1.2903,18.189,2.2117,4.8409,2.2675,0.014339,0.79295,0.089437,54.034,43.094,63.077,53.771,12.686,63.151,22.943,39.452,38.499,48.875,51.623,41.359,18.423
0.0,10.0,151,0.15613,3644.3,4500.0,9.4588,27.265,42.219,2710.0,75.04,120.38,0.34726,79.879,51.271,2639.2,25.988,51.183,3104.4,21.983,66.305,244.6,344.59,94.542,77.538,32.475,8.8783,27.035,6.7044,18.011,1.6528,32.571,13.751,24.088,1.1879,17.919,2.2788,4.8057,2.3795,0.0026093,0.78596,0.088854,53.204,44.205,63.321,54.97,15.509,61.495,23.092,41.146,41.84,49.271,51.471,40.54,20.29
0.0,10.0,152,0.15572,3698.1,4510.0,9.4036,26.851,42.521,2711.5,75.159,120.4,0.3458,79.969,49.299,2640.8,25.512,49.121,3105.6,23.596,66.25,245.01,343.96,94.607,77.661,32.475,8.8783,27.035,6.7044,18.011,1.6528,32.571,13.751,24.088,1.1879,17.919,2.2788,4.8057,2.3795,0.0026093,0.78596,0.088854,53.204,44.205,62.395,54.85,15.549,61.557,23.258,41.324,36.037,44.501,50.967,41.78,16.453
0.0,10.0,153,0.19067,3698.1,4564.9,9.3806,27.446,42.216,2715.2,74.845,120.39,0.33521,80.194,48.113,2644.4,24.766,49.684,3110.3,22.742,66.246,243.93,343.36,94.396,77.632,32.454,9.004,26.235,6.8672,18.426,1.6944,33.316,13.768,23.654,1.2626,18.057,2.2913,4.8441,2.2934,0.0026093,0.78596,0.088854,53.204,44.205,64.297,54.956,18.866,62.672,23.054,40.371,32.548,45.803,50.593,40.578,18.463
0.0,10.0,154,0.19031,3694.8,4584.8,9.508,27.079,42.376,2715.7,74.551,120.42,0.33978,80.2,48.954,2645.1,24.673,50.126,3111.7,22.483,66.257,241.85,343.39,94.33,77.331,32.454,9.004,26.235,6.8672,18.426,1.6944,33.316,13.768,23.654,1.2626,18.057,2.2913,4.8441,2.2934,0.0026093,0.78596,0.088854,53.204,44.205,64.355,54.718,18.901,61.743,22.84,39.814,35.023,46.825,50.307,42.307,19.086
0.0,10.0,155,0.19063,3671.8,4542.3,9.4668,27.06,42.407,2714.3,75.566,120.41,0.34187,80.033,49.743,2642.9,26.079,50.01,3111.5,23.214,66.216,237.36,342.95,94.429,77.101,32.219,9.0375,26.696,6.8599,18.796,1.6315,33.36,13.717,24.5,1.1331,18.076,2.2618,4.8916,2.3142,0.0026093,0.78596,0.088854,53.204,44.205,63.414,54.302,18.693,62.548,22.535,39.927,37.344,46.557,50.239,41.142,17.371
0.0,10.0,156,0.19117,3670.7,4557.5,9.3431,26.826,42.283,2712.2,74.619,120.38,0.34102,79.769,50.52,2641.0,25.849,51.597,3108.7,22.489,66.087,237.38,342.98,94.603,77.375,32.219,9.0375,26.696,6.8599,18.796,1.6315,33.36,13.717,24.5,1.1331,18.076,2.2618,4.8916,2.3142,0.022264,0.77937,0.096184,53.983,44.236,63.432,54.119,18.64,62.799,22.617,40.031,39.629,50.23,49.514,41.02,19.098
0.0,10.0,157,0.21267,3688.2,4477.2,9.3597,26.92,42.066,2713.3,74.684,120.39,0.33684,79.795,51.458,2642.5,24.936,48.894,3107.9,24.168,65.976,238.48,343.41,94.47,77.37,32.567,8.8193,26.487,6.8674,18.734,1.6708,33.202,13.9,24.267,1.2016,18.626,2.2665,4.8733,2.3291,0.022264,0.77937,0.096184,53.983,44.236,63.212,54.202,20.687,61.214,22.707,39.04,42.39,43.973,48.845,41.258,15.126
0.0,10.0,158,0.21241,3678.4,4541.3,9.4509,26.501,42.634,2715.0,75.774,120.4,0.33262,79.935,50.437,2644.0,24.807,50.113,3109.5,23.18,65.915,237.38,343.29,94.57,77.43,32.567,8.8193,26.487,6.8674,18.734,1.6708,33.202,13.9,24.267,1.2016,18.626,2.2665,4.8733,2.3291,0.022264,0.77937,0.096184,53.983,44.236,63.381,53.433,20.713,61.759,22.898,39.555,39.385,46.796,48.375,41.626,17.463
0.0,10.0,159,0.17309,3697.6,4519.3,9.4297,26.842,42.418,2714.2,75.528,120.39,0.35505,79.942,50.819,2643.5,23.136,50.707,3110.1,23.627,65.852,235.3,343.26,94.488,77.232,31.719,8.9737,26.179,7.028,18.478,1.6092,32.62,13.724,24.008,1.2707,18.021,2.2246,4.8734,2.2618,0.022264,0.77937,0.096184,53.983,44.236,63.003,53.851,17.547,60.729,22.655,41.694,40.511,48.169,47.993,41.209,16.411
0.0,10.0,160,0.17665,3687.3,4521.0,9.5046,27.066,42.641,2711.9,75.601,120.39,0.35416,79.771,48.787,2640.6,24.504,49.745,3110.0,23.237,65.797,234.43,342.7,94.715,76.949,31.719,8.9737,26.179,7.028,18.478,1.6092,32.62,13.724,24.008,1.2707,18.021,2.2246,4.8734,2.2618,0.022264,0.77937,0.096184,53.983,44.236,63.179,53.831,17.196,59.447,22.58,41.802,34.529,45.945,47.505,40.827,17.374
